annee,Num_Acc,hrmn,heure,saison,lum,motif
2007,200700000203,2115,21,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700000279,1400,14,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700000331,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700000401,1300,13,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700000481,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700000535,1000,10,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700000754,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700000761,1100,11,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700000857,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700000903,1015,10,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700000944,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700000952,1600,16,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700001105,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001144,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001174,1600,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700001180,1145,11,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700001197,315,3,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001219,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001253,1530,15,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700001471,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001499,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001700,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001702,2045,20,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001793,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001796,735,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001801,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001860,725,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001928,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001940,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001947,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001952,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700001971,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002021,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002033,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002089,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002158,1810,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002172,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002193,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002194,720,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002230,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002239,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002266,1445,14,hiver,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2007,200700002308,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002425,1320,13,hiver,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2007,200700002441,1850,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002449,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002477,1245,12,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700002607,741,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002706,754,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002719,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002760,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002773,1915,19,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002776,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002842,735,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002846,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002990,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700002998,705,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003028,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003040,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003083,1815,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003182,2339,23,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003213,652,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003319,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003324,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003484,746,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003519,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003554,1030,10,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700003588,1650,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700003639,1635,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700003745,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003753,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003790,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003855,735,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003935,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700003947,700,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004018,1805,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004247,1820,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004249,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004299,1520,15,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700004475,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004528,700,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004641,720,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004744,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004872,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004984,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004985,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700004987,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005037,1830,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005099,735,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005113,2045,20,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005127,1915,19,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005128,1900,19,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005159,1917,19,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005162,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005524,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005548,1545,15,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700005637,1525,15,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700005662,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005761,710,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005831,623,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005859,757,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005890,1940,19,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700005995,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006017,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006070,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006077,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006116,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006145,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006151,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006222,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006223,1045,10,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700006232,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006237,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006243,1900,19,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006258,1825,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006303,1815,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006331,1815,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006367,1630,16,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700006372,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006389,645,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006468,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006477,715,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006523,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006556,710,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006567,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006641,1815,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006720,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006763,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006765,1630,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700006791,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006800,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006811,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006864,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006923,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700006940,720,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007023,445,4,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007041,2315,23,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007063,630,6,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007145,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007177,1830,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007198,1645,16,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700007206,1,0,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007221,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007227,735,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007291,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007396,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007397,1815,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007433,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007511,145,1,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007521,1500,15,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2007,200700007539,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007582,2145,21,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007589,700,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007629,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007630,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007635,720,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007638,1150,11,hiver,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2007,200700007656,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007666,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007669,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007673,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007698,710,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007699,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007729,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007736,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007737,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007739,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007751,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007754,700,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007792,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2007,200700007802,1805,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
